Request ID,Booking ID,Room ID,Room_Number,Room_Type,Request_Type,Capacity,Occupants,Client,Menu_ID,Menu_Name,orders,Time,Days,Room_Rate,Hotel_Cost,Food_Cost,Total_Cost,Request Start Date
3620,7544,4,N107,normal_room,holiday,1,2,Mr. Park Schumm,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-27
3620,7545,4,N108,normal_room,holiday,1,2,Mr. Park Schumm,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-27
3621,7546,3,S42,conference_room_small,conference,15,23,Alphonsine Terry,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-08
3621,7547,3,S48,conference_room_small,conference,15,23,Alphonsine Terry,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-08
3622,7548,2,D31,double_room,business,3,2,Emelia Watsica,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-12
3623,7549,1,X50,deluxe_room,holiday,3,5,Alexande Schinner,NULL,NULL,NULL,NULL,8,150,1200,0,1200,2016-01-31
3623,7550,1,X52,deluxe_room,holiday,3,5,Alexande Schinner,NULL,NULL,NULL,NULL,8,150,1200,0,1200,2016-01-31
3624,7551,1,X53,deluxe_room,business,3,3,Ms. Sonja Leannon,NULL,NULL,NULL,NULL,9,150,1350,0,1350,2016-02-11
3625,7552,3,S109,conference_room_small,conference,15,31,Dema Bins,0,water,1,15:51:00,11,80,880,2.5,882.5,2016-02-04
3625,7552,3,S109,conference_room_small,conference,15,31,Dema Bins,12,spareribs,3,01:17:00,11,80,880,51,931,2016-02-04
3625,7553,3,S110,conference_room_small,conference,15,31,Dema Bins,3,wine,2,12:15:00,11,80,880,7,887,2016-02-04
3625,7553,3,S110,conference_room_small,conference,15,31,Dema Bins,4,simple-breakfast,3,20:34:00,11,80,880,15,895,2016-02-04
3625,7553,3,S110,conference_room_small,conference,15,31,Dema Bins,7,simple-lunch,3,08:42:00,11,80,880,15,895,2016-02-04
3625,7553,3,S110,conference_room_small,conference,15,31,Dema Bins,11,vegetarian lasagna,2,05:37:00,11,80,880,32,912,2016-02-04
3625,7553,3,S110,conference_room_small,conference,15,31,Dema Bins,11,vegetarian lasagna,5,08:19:00,11,80,880,80,960,2016-02-04
3625,7554,3,S111,conference_room_small,conference,15,31,Dema Bins,5,french-breakfast,3,12:20:00,11,80,880,21,901,2016-02-04
3625,7554,3,S111,conference_room_small,conference,15,31,Dema Bins,5,french-breakfast,5,06:17:00,11,80,880,35,915,2016-02-04
3625,7554,3,S111,conference_room_small,conference,15,31,Dema Bins,9,steak 'n stuff,5,06:03:00,11,80,880,90,970,2016-02-04
3625,7554,3,S111,conference_room_small,conference,15,31,Dema Bins,11,vegetarian lasagna,2,03:54:00,11,80,880,32,912,2016-02-04
3626,7555,3,S122,conference_room_small,party,15,59,Devaughn O'Connell,1,soft-drink,2,19:23:00,4,80,320,6,326,2016-02-13
3626,7556,3,S123,conference_room_small,party,15,59,Devaughn O'Connell,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-13
3626,7557,3,S124,conference_room_small,party,15,59,Devaughn O'Connell,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-13
3626,7558,3,S125,conference_room_small,party,15,59,Devaughn O'Connell,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-02-13
3627,7559,5,L54,conference_room_large,party,50,61,Miss Helene Ledner MD,2,beer,2,15:04:00,5,150,750,7,757,2016-03-13
3627,7559,5,L54,conference_room_large,party,50,61,Miss Helene Ledner MD,5,french-breakfast,4,11:22:00,5,150,750,28,778,2016-03-13
3627,7559,5,L54,conference_room_large,party,50,61,Miss Helene Ledner MD,6,deluxe-breakfast,2,00:02:00,5,150,750,24,774,2016-03-13
3627,7560,5,L55,conference_room_large,party,50,61,Miss Helene Ledner MD,7,simple-lunch,4,07:26:00,5,150,750,20,770,2016-03-13
3628,7561,3,S89,conference_room_small,party,15,31,Margarite Nitzsche,4,simple-breakfast,4,13:44:00,7,80,560,20,580,2016-01-16
3628,7562,3,S90,conference_room_small,party,15,31,Margarite Nitzsche,13,super soup,3,07:03:00,7,80,560,42,602,2016-01-16
3628,7563,3,S95,conference_room_small,party,15,31,Margarite Nitzsche,0,water,3,00:36:00,7,80,560,7.5,567.5,2016-01-16
3628,7563,3,S95,conference_room_small,party,15,31,Margarite Nitzsche,11,vegetarian lasagna,4,13:03:00,7,80,560,64,624,2016-01-16
3629,7564,3,S115,conference_room_small,party,15,37,Brooke Von,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
3629,7565,3,S116,conference_room_small,party,15,37,Brooke Von,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
3629,7566,3,S117,conference_room_small,party,15,37,Brooke Von,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
3630,7567,5,L19,conference_room_large,wedding,50,49,Mr. Ewald Hamill PhD,0,water,5,22:28:00,3,150,450,12.5,462.5,2016-02-02
3630,7567,5,L19,conference_room_large,wedding,50,49,Mr. Ewald Hamill PhD,15,tea,4,22:55:00,3,150,450,10,460,2016-02-02
3631,7568,2,D25,double_room,business,3,3,Kasen Gerhold,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-10
3632,7569,2,D2,double_room,holiday,3,6,Joeseph Lynch,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-14
3632,7570,2,D17,double_room,holiday,3,6,Joeseph Lynch,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-14
3633,7571,2,D48,double_room,holiday,3,1,Mr. Torey Lockman,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-03-07
3634,7572,4,N98,normal_room,business,1,2,Melisa O'Reilly,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-23
3634,7573,4,N99,normal_room,business,1,2,Melisa O'Reilly,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-23
3635,7574,1,X31,deluxe_room,business,3,2,Nicolle Kling DDS,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-04
3636,7575,5,L47,conference_room_large,conference,50,20,Savilla Schimmel,2,beer,5,12:45:00,11,150,1650,17.5,1667.5,2016-03-20
3636,7575,5,L47,conference_room_large,conference,50,20,Savilla Schimmel,3,wine,4,22:12:00,11,150,1650,14,1664,2016-03-20
3636,7575,5,L47,conference_room_large,conference,50,20,Savilla Schimmel,4,simple-breakfast,5,03:14:00,11,150,1650,25,1675,2016-03-20
3636,7575,5,L47,conference_room_large,conference,50,20,Savilla Schimmel,6,deluxe-breakfast,4,13:23:00,11,150,1650,48,1698,2016-03-20
3637,7576,5,L32,conference_room_large,conference,50,26,Evelynn Mohr,3,wine,1,12:36:00,3,150,450,3.5,453.5,2016-03-20
3638,7577,2,D64,double_room,holiday,3,7,Clemmie Connelly,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-26
3638,7578,2,D65,double_room,holiday,3,7,Clemmie Connelly,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-26
3638,7579,2,D66,double_room,holiday,3,7,Clemmie Connelly,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-26
3639,7580,2,D38,double_room,holiday,3,2,Mrs. Mckenzie Simonis PhD,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-02-07
3640,7581,4,N126,normal_room,holiday,1,3,Luigi Roob,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-05
3640,7582,4,N127,normal_room,holiday,1,3,Luigi Roob,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-05
3640,7583,4,N128,normal_room,holiday,1,3,Luigi Roob,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-02-05
3641,NULL,NULL,NULL,NULL,business,NULL,4,Earl Von,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-01-26
3642,7584,4,N139,normal_room,business,1,5,Mr. Chin Bradtke I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-24
3642,7585,4,N140,normal_room,business,1,5,Mr. Chin Bradtke I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-24
3642,7586,4,N141,normal_room,business,1,5,Mr. Chin Bradtke I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-24
3642,7587,4,N142,normal_room,business,1,5,Mr. Chin Bradtke I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-24
3642,7588,4,N143,normal_room,business,1,5,Mr. Chin Bradtke I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-24
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,1,soft-drink,2,06:54:00,13,150,1950,6,1956,2016-03-17
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,1,soft-drink,4,03:49:00,13,150,1950,12,1962,2016-03-17
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,5,french-breakfast,5,18:25:00,13,150,1950,35,1985,2016-03-17
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,6,deluxe-breakfast,2,04:58:00,13,150,1950,24,1974,2016-03-17
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,11,vegetarian lasagna,1,10:34:00,13,150,1950,16,1966,2016-03-17
3643,7589,5,L48,conference_room_large,conference,50,16,Deonte Robel,15,tea,4,05:45:00,13,150,1950,10,1960,2016-03-17
3644,7590,2,D49,double_room,business,3,1,Tyrin Barrows,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-03-07
3645,7591,3,S114,conference_room_small,wedding,15,55,Winifred Barton,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-05
3645,7592,3,S115,conference_room_small,wedding,15,55,Winifred Barton,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-05
3645,7593,3,S116,conference_room_small,wedding,15,55,Winifred Barton,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-05
3645,7594,3,S117,conference_room_small,wedding,15,55,Winifred Barton,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-05
3646,7595,4,N87,normal_room,business,1,1,Henry Baumbach,5,french-breakfast,3,03:55:00,12,80,960,21,981,2016-02-13
3647,7596,4,N148,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3647,7597,4,N149,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3647,7598,4,N150,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3647,7599,4,N151,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3647,7600,4,N152,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3647,7601,4,N153,normal_room,business,1,6,Dominique Howe,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-04
3648,7602,5,L11,conference_room_large,conference,50,17,Oland Schmitt,0,water,4,09:35:00,5,150,750,10,760,2016-01-05
3648,7602,5,L11,conference_room_large,conference,50,17,Oland Schmitt,1,soft-drink,5,00:12:00,5,150,750,15,765,2016-01-05
3649,7603,4,N166,normal_room,holiday,1,3,Kayden Blanda,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-03-10
3649,7604,4,N167,normal_room,holiday,1,3,Kayden Blanda,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-03-10
3649,7605,4,N168,normal_room,holiday,1,3,Kayden Blanda,14,coffee,1,02:28:00,7,80,560,3,563,2016-03-10
3650,7606,2,D45,double_room,business,3,1,Dr. Rebecca Spinka DDS,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-02-13
3651,7607,3,S145,conference_room_small,party,15,29,Dr. Brandt Jacobson II,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-21
3651,7608,3,S146,conference_room_small,party,15,29,Dr. Brandt Jacobson II,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-21
3652,7609,3,S145,conference_room_small,party,15,45,Hazle Schowalter,9,steak 'n stuff,1,13:42:00,8,80,640,18,658,2016-01-08
3652,7610,3,S146,conference_room_small,party,15,45,Hazle Schowalter,NULL,NULL,NULL,NULL,8,80,640,0,640,2016-01-08
3652,7611,3,S147,conference_room_small,party,15,45,Hazle Schowalter,NULL,NULL,NULL,NULL,8,80,640,0,640,2016-01-08
3653,7612,3,S100,conference_room_small,wedding,15,39,Alwilda Koss,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-15
3653,7613,3,S101,conference_room_small,wedding,15,39,Alwilda Koss,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-15
3653,7614,3,S102,conference_room_small,wedding,15,39,Alwilda Koss,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-15
3654,7615,1,X47,deluxe_room,business,3,1,Annabell Beer,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-03-28
3655,7616,5,L5,conference_room_large,wedding,50,43,Dimple Skiles,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-01
3656,7617,1,X38,deluxe_room,holiday,3,4,Terrill Rolfson,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-07
3656,7618,1,X39,deluxe_room,holiday,3,4,Terrill Rolfson,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-07
3657,NULL,NULL,NULL,NULL,conference,NULL,12,Tania Ledner,NULL,NULL,NULL,NULL,3,NULL,NULL,0,NULL,2016-03-01
3658,7619,4,N126,normal_room,business,1,2,Aleena O'Connell,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-10
3658,7620,4,N135,normal_room,business,1,2,Aleena O'Connell,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-10
3659,7621,5,L29,conference_room_large,wedding,50,65,Madaline Bartell,9,steak 'n stuff,3,12:17:00,5,150,750,54,804,2016-01-03
3659,7622,5,L30,conference_room_large,wedding,50,65,Madaline Bartell,4,simple-breakfast,1,19:46:00,5,150,750,5,755,2016-01-03
3659,7622,5,L30,conference_room_large,wedding,50,65,Madaline Bartell,7,simple-lunch,5,02:05:00,5,150,750,25,775,2016-01-03
3660,7623,1,X53,deluxe_room,business,3,3,Joy Crona I,NULL,NULL,NULL,NULL,8,150,1200,0,1200,2016-01-26
3661,7624,3,S126,conference_room_small,wedding,15,48,Ashli Quitzon MD,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-12
3661,7625,3,S131,conference_room_small,wedding,15,48,Ashli Quitzon MD,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-02-12
3661,7626,3,S132,conference_room_small,wedding,15,48,Ashli Quitzon MD,12,spareribs,4,07:04:00,5,80,400,68,468,2016-02-12
3661,7627,3,S133,conference_room_small,wedding,15,48,Ashli Quitzon MD,2,beer,4,08:21:00,5,80,400,14,414,2016-02-12
3662,7628,3,S57,conference_room_small,party,15,69,Mr. Rustin Treutel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-25
3662,7629,3,S58,conference_room_small,party,15,69,Mr. Rustin Treutel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-25
3662,7630,3,S59,conference_room_small,party,15,69,Mr. Rustin Treutel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-25
3662,7631,3,S60,conference_room_small,party,15,69,Mr. Rustin Treutel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-25
3662,7632,3,S61,conference_room_small,party,15,69,Mr. Rustin Treutel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-25
3663,7633,4,N106,normal_room,vacation,1,4,Allisson Daugherty,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-15
3663,7634,4,N107,normal_room,vacation,1,4,Allisson Daugherty,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-15
3663,7635,4,N108,normal_room,vacation,1,4,Allisson Daugherty,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-15
3663,7636,4,N109,normal_room,vacation,1,4,Allisson Daugherty,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-15
3664,7637,4,N99,normal_room,business,1,1,Miss Lona Kuvalis,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-18
3665,7638,2,D61,double_room,business,3,2,Mr. Jalen Kutch,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-22
3666,7639,2,D67,double_room,holiday,3,3,Mannie Gibson,NULL,NULL,NULL,NULL,4,100,400,0,400,2016-01-31
3667,7640,5,L37,conference_room_large,conference,50,18,Chesley Feil,2,beer,1,22:51:00,2,150,300,3.5,303.5,2016-01-31
3668,7641,2,D39,double_room,business,3,2,Zetta Jacobson,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-06
3669,7642,2,D46,double_room,holiday,3,5,Fredy Nikolaus,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-02-12
3669,7643,2,D47,double_room,holiday,3,5,Fredy Nikolaus,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-02-12
3670,7644,2,D40,double_room,business,3,3,Korbin Herman,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-12
3671,7645,1,X54,deluxe_room,business,3,2,Dr. Wilber Schamberger,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-06
3672,7646,3,S29,conference_room_small,wedding,15,24,Vernell Haag,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-11
3672,7647,3,S30,conference_room_small,wedding,15,24,Vernell Haag,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-11
3673,7648,5,L39,conference_room_large,conference,50,33,Mrs. Peggy Torphy,12,spareribs,4,00:25:00,5,150,750,68,818,2016-02-03
3673,7648,5,L39,conference_room_large,conference,50,33,Mrs. Peggy Torphy,13,super soup,1,23:34:00,5,150,750,14,764,2016-02-03
3674,7649,1,X47,deluxe_room,business,3,2,Courtney Von,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-01-09
3675,7650,4,N100,normal_room,holiday,1,1,Hughie Will,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-02-25
3676,7651,1,X34,deluxe_room,business,3,2,Bernetta O'Hara,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-02-12
3677,7652,1,X15,deluxe_room,business,3,4,Jaidyn Reinger,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-12
3677,7653,1,X16,deluxe_room,business,3,4,Jaidyn Reinger,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-12
3678,7654,3,S41,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3678,7655,3,S42,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3678,7656,3,S43,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3678,7657,3,S44,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3678,7658,3,S45,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3678,7659,3,S46,conference_room_small,wedding,15,79,Cinthia Reichel,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-27
3679,7660,3,S111,conference_room_small,wedding,15,52,Coraima Morar,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-08
3679,7661,3,S112,conference_room_small,wedding,15,52,Coraima Morar,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-08
3679,7662,3,S114,conference_room_small,wedding,15,52,Coraima Morar,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-08
3679,7663,3,S115,conference_room_small,wedding,15,52,Coraima Morar,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-08
3680,7664,5,L44,conference_room_large,conference,50,39,Mr. Federico Ondricka DDS,11,vegetarian lasagna,4,14:14:00,4,150,600,64,664,2016-01-10
3681,7665,3,S105,conference_room_small,conference,15,23,Clive Yost PhD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-07
3681,7666,3,S106,conference_room_small,conference,15,23,Clive Yost PhD,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-03-07
3682,7667,2,D44,double_room,business,3,4,Mr. Little Smitham,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-03
3682,7668,2,D45,double_room,business,3,4,Mr. Little Smitham,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-03
3683,7669,4,N77,normal_room,business,1,2,Mason Hettinger,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
3683,7670,4,N78,normal_room,business,1,2,Mason Hettinger,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-23
3684,NULL,NULL,NULL,NULL,conference,NULL,24,Marlon Kassulke,NULL,NULL,NULL,NULL,9,NULL,NULL,0,NULL,2016-01-27
3685,7671,2,D48,double_room,business,3,2,Dayna Daugherty,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-16
3686,7672,4,N52,normal_room,holiday,1,1,Dr. Spenser Marvin,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-11
3687,7673,2,D50,double_room,business,3,6,Chelsea Crooks,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-06
3687,7674,2,D51,double_room,business,3,6,Chelsea Crooks,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-06
3688,7675,3,S71,conference_room_small,conference,15,38,Darron Sanford,5,french-breakfast,3,18:15:00,7,80,560,21,581,2016-03-30
3688,7676,3,S72,conference_room_small,conference,15,38,Darron Sanford,1,soft-drink,3,22:04:00,7,80,560,9,569,2016-03-30
3688,7676,3,S72,conference_room_small,conference,15,38,Darron Sanford,4,simple-breakfast,4,04:12:00,7,80,560,20,580,2016-03-30
3688,7677,3,S73,conference_room_small,conference,15,38,Darron Sanford,4,simple-breakfast,2,14:38:00,7,80,560,10,570,2016-03-30
3689,NULL,NULL,NULL,NULL,conference,NULL,38,Mrs. Brook Huel,NULL,NULL,NULL,NULL,7,NULL,NULL,0,NULL,2016-03-03
3690,7678,2,D12,double_room,business,3,2,Lesli Sauer,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-10
3691,7679,1,X72,deluxe_room,holiday,3,1,Deondre Bailey,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-29
3692,NULL,NULL,NULL,NULL,holiday,NULL,3,Dr. Hideo Botsford Jr.,NULL,NULL,NULL,NULL,1,NULL,NULL,0,NULL,2016-03-20
3693,7680,2,D45,double_room,business,3,4,Mrs. Zaria Brekke,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-19
3693,7681,2,D46,double_room,business,3,4,Mrs. Zaria Brekke,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-03-19
3694,7682,1,X48,deluxe_room,business,3,2,Hope Bernier,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-01-10
3695,7683,2,D62,double_room,business,3,1,Noelia Gorczany,NULL,NULL,NULL,NULL,9,100,900,0,900,2016-03-21
3696,7684,5,L25,conference_room_large,conference,50,18,Vaughn Pollich,14,coffee,5,18:50:00,2,150,300,15,315,2016-02-03
3697,7685,2,D41,double_room,business,3,5,Acey Eichmann IV,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-07
3697,7686,2,D42,double_room,business,3,5,Acey Eichmann IV,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-01-07
3698,7687,4,N138,normal_room,business,1,4,Earline Wehner,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-23
3698,7688,4,N139,normal_room,business,1,4,Earline Wehner,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-23
3698,7689,4,N140,normal_room,business,1,4,Earline Wehner,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-23
3698,7690,4,N141,normal_room,business,1,4,Earline Wehner,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-23
3699,7691,1,X20,deluxe_room,business,3,2,Carlisle Murray,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-02-23
3700,7692,4,N52,normal_room,holiday,1,4,Titus Stark,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-16
3700,7693,4,N53,normal_room,holiday,1,4,Titus Stark,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-16
3700,7694,4,N54,normal_room,holiday,1,4,Titus Stark,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-16
3700,7695,4,N55,normal_room,holiday,1,4,Titus Stark,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-16
3701,7696,3,S107,conference_room_small,conference,15,37,Mr. Ebbie Ledner II,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-07
3701,7697,3,S108,conference_room_small,conference,15,37,Mr. Ebbie Ledner II,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-07
3701,7698,3,S109,conference_room_small,conference,15,37,Mr. Ebbie Ledner II,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-07
3702,7699,1,X12,deluxe_room,business,3,3,Miss Bobbi Klocko DDS,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-05
3703,7700,1,X49,deluxe_room,holiday,3,3,Elena Lebsack,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-11
3704,7701,5,L21,conference_room_large,conference,50,26,Rosemarie Gutmann,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-21
3705,7702,4,N93,normal_room,business,1,5,Felicie Schinner,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
3705,7703,4,N94,normal_room,business,1,5,Felicie Schinner,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
3705,7704,4,N101,normal_room,business,1,5,Felicie Schinner,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
3705,7705,4,N102,normal_room,business,1,5,Felicie Schinner,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
3705,7706,4,N103,normal_room,business,1,5,Felicie Schinner,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
3706,7707,3,S31,conference_room_small,party,15,22,Kenney Fadel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-20
3706,7708,3,S32,conference_room_small,party,15,22,Kenney Fadel,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-20
3707,NULL,NULL,NULL,NULL,conference,NULL,22,Ivory Macejkovic MD,NULL,NULL,NULL,NULL,7,NULL,NULL,0,NULL,2016-03-14
3708,7709,1,X46,deluxe_room,holiday,3,4,Kennedy Erdman,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-24
3708,7710,1,X62,deluxe_room,holiday,3,4,Kennedy Erdman,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-03-24
3709,7711,4,N127,normal_room,business,1,4,Commodore Hodkiewicz V,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-11
3709,7712,4,N128,normal_room,business,1,4,Commodore Hodkiewicz V,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-11
3709,7713,4,N129,normal_room,business,1,4,Commodore Hodkiewicz V,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-11
3709,7714,4,N130,normal_room,business,1,4,Commodore Hodkiewicz V,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-11
3710,7715,2,D43,double_room,business,3,5,Jay Schowalter,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-10
3710,7716,2,D44,double_room,business,3,5,Jay Schowalter,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-10
3711,7717,5,L35,conference_room_large,wedding,50,62,Saint Johns,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-02-17
3711,7718,5,L36,conference_room_large,wedding,50,62,Saint Johns,0,water,5,03:03:00,2,150,300,12.5,312.5,2016-02-17
